TEMPLATE OIL/GAS/MINING/LAND -  RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession,Contracting party's permitted use of public or private land outside concession area,"B & V Timber Company shall use public land outside the contract area only with written approval from the Forestry Development Authority. The Forestry Development Authority shall not unreasonably deny the right to use such land. B & V Timber Company may use private lands with the permission of the land owner. If B & V Timber Company does not obtain the permission of the land owner, use and compensation of private lands is governed by Chapter 11 of the Forestry Reform Law of 2006 and the Forestry Development Authority Regulation 110-07. With or without permission of the land owner, B & V Timber Company shall not seek a use, lease, right-of-way, or easement that substantially interferes with the operations of another previously issued forest management contract or timber sale contract. B & V Timber Company also shall not interfere with any good faith exercise of third-party rights to timber or forest products, including customary rights, without permission of the third party. If B & V Timber Company uses private lands without permission of the land owner, the use must be necessary for B & V Timber Company’s activities and operations under the contract. ","Arts. B4.12, B4.14",16 (middle),,Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession//Contracting party's permitted use of public or private land outside concession area,"B & V Timber Company shall use public land outside the contract area only with written approval from the Forestry Development Authority. The Forestry Development Authority shall not unreasonably deny the right to use such land. B & V Timber Company may use private lands with the permission of the land owner. If B & V Timber Company does not obtain the permission of the land owner, use and compensation of private lands is governed by Chapter 11 of the Forestry Reform Law of 2006 and the Forestry Development Authority Regulation 110-07. With or without permission of the land owner, B & V Timber Company shall not seek a use, lease, right-of-way, or easement that substantially interferes with the operations of another previously issued forest management contract or timber sale contract. B & V Timber Company also shall not interfere with any good faith exercise of third-party rights to timber or forest products, including customary rights, without permission of the third party. If B & V Timber Company uses private lands without permission of the land owner, the use must be necessary for B & V Timber Company’s activities and operations under the contract. --Arts. B4.12, B4.14"
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
6. Dispositions diverses,6. Miscellaneous provisions,,,,,6. Dispositions diverses//6. Miscellaneous provisions,
Loi applicable en cas des différends,Governing law in case of dispute,The contract is governed by the laws of the Republic of Liberia,Art. B3.51,15 (top),,Loi applicable en cas des différends//Governing law in case of dispute,The contract is governed by the laws of the Republic of Liberia--Art. B3.51
Arbitrage et règlement des différends,Arbitration and dispute resolution,"Failure by B & V Timber Company to submit a claim (a written demand seeking the payment of money, adjustment or interpretation of contract terms, or other relief, under or relating to this contract) for resolution within 60 days of the disputed action by the Forestry Development Authority of Liberia shall relinquish the Forestry Development Authority of any and all obligations related to the dispute. Claims arising under the contract shall be decided by the contracting officer of the Forestry Development Authority. The decision of the contracting officer shall be final and conclusive if, within 45 days from receipt, B & V Timber Company fails to appeal the decision to an appropriate Liberian court.","Arts. B1.0, B8.3","10 (top), 32 (top)",,Arbitrage et règlement des différends//Arbitration and dispute resolution,"Failure by B & V Timber Company to submit a claim (a written demand seeking the payment of money, adjustment or interpretation of contract terms, or other relief, under or relating to this contract) for resolution within 60 days of the disputed action by the Forestry Development Authority of Liberia shall relinquish the Forestry Development Authority of any and all obligations related to the dispute. Claims arising under the contract shall be decided by the contracting officer of the Forestry Development Authority. The decision of the contracting officer shall be final and conclusive if, within 45 days from receipt, B & V Timber Company fails to appeal the decision to an appropriate Liberian court.--Arts. B1.0, B8.3"
Clause de stabilisation,Stabilization clause,,,,,Clause de stabilisation//Stabilization clause,
Cession / transfert,Assignment / transfer,"B & V Timber Company shall not assign or transfer this contract or any interests, rights, privileges or obligations under the contract without prior written approval from the Forestry Development Authority of Liberia. The Forestry Development Authority shall not consent to any assignment or transfer, except in compliance with Forestry Development Authority Regulation 104-07, Section 71.",Art. B2.3,13 (top),,Cession / transfert//Assignment / transfer,"B & V Timber Company shall not assign or transfer this contract or any interests, rights, privileges or obligations under the contract without prior written approval from the Forestry Development Authority of Liberia. The Forestry Development Authority shall not consent to any assignment or transfer, except in compliance with Forestry Development Authority Regulation 104-07, Section 71.--Art. B2.3"
Annulation / Résiliation ,Cancellation / termination,"The contract may be terminated if B & V Timber Company commits any of the breaches described in the contract and is unable to or fails to satisfactorily remedy the breach. The breaches described in the contract include: (d) abandoning operations for a period of 1 year or more, (e) significantly failing to meet the requirements of an approved annual operational plan, (f) assigning to a third-party rights held under the contract without the consent of the Forestry Development Authority of Liberia, (i) failing to meet any Monetary Obligations, including payments of bids or fees to the Government or payments to local communities, in a timely fashion, (k) engaging in a pattern of activity that demonstrates flagrant disregard for the terms of the contract, including causing serious environmental degradation or resource damage, (m) failing to comply with any provisions of law or regulations, (o) intentionally removing any timber, forest products (flora, fauna, and micro-organisms with social or economic benefits) or natural resources not provided for in the contract without written approval from the Government, (q) being convicted for violation of criminal statutes or civil standards, or other regulations for environmental protection, or (r) if it or its senior officers are convicted for violation of criminal statutes, civil standards, or any other offense indicating a lack of business integrity or honesty that seriously and directly affects the responsibility of B & V Timber Company, (ii) including payment of a bribe, and (v) human rights violations.",Art. B8.72,33 (middle),,Annulation / Résiliation //Cancellation / termination,"The contract may be terminated if B & V Timber Company commits any of the breaches described in the contract and is unable to or fails to satisfactorily remedy the breach. The breaches described in the contract include: (d) abandoning operations for a period of 1 year or more, (e) significantly failing to meet the requirements of an approved annual operational plan, (f) assigning to a third-party rights held under the contract without the consent of the Forestry Development Authority of Liberia, (i) failing to meet any Monetary Obligations, including payments of bids or fees to the Government or payments to local communities, in a timely fashion, (k) engaging in a pattern of activity that demonstrates flagrant disregard for the terms of the contract, including causing serious environmental degradation or resource damage, (m) failing to comply with any provisions of law or regulations, (o) intentionally removing any timber, forest products (flora, fauna, and micro-organisms with social or economic benefits) or natural resources not provided for in the contract without written approval from the Government, (q) being convicted for violation of criminal statutes or civil standards, or other regulations for environmental protection, or (r) if it or its senior officers are convicted for violation of criminal statutes, civil standards, or any other offense indicating a lack of business integrity or honesty that seriously and directly affects the responsibility of B & V Timber Company, (ii) including payment of a bribe, and (v) human rights violations.--Art. B8.72"
Indemnisation,Indemnification,B & V Timber Company shall at all times indemnify and hold the Government harmless from all claims and liabilities for the death or injury to persons or damage to property arising out of B & V Timber Company's operations or as a result of B & V Timber Company's failure to comply with a law or regulation,Art. B3.56,15 (bottom),,Indemnisation//Indemnification,B & V Timber Company shall at all times indemnify and hold the Government harmless from all claims and liabilities for the death or injury to persons or damage to property arising out of B & V Timber Company's operations or as a result of B & V Timber Company's failure to comply with a law or regulation--Art. B3.56
Confidentialité,Confidentiality,"The parties understand that Section 18.15 of the National Forestry Reform Law of 2006 guarantees to the public free access to all documents and information related to this contract and its administration, subject only to limited exceptions",Art. B5.55,23 (top),,Confidentialité//Confidentiality,"The parties understand that Section 18.15 of the National Forestry Reform Law of 2006 guarantees to the public free access to all documents and information related to this contract and its administration, subject only to limited exceptions--Art. B5.55"
Langue,Language,ENG,,,,Langue//Language,ENG
Obligations de reporting et autres méthodes de contrôle de la conformité,Reporting Requirements and other methods of monitoring compliance,"B & V Timber Company consents to the Government or a designated representative conducting reasonable inspections of the contract area and premises, as well as other offices of B & V Timber Company, to confirm compliance with this contract and applicable laws. B & V Timber Company shall keep records to demonstrate compliance with the contract during the duration of the contract and for 5 years after the contract terminates. It shall provide a written report within 90 days after completing operations under each annual operation plan, and keep the contracting officer informed as to its operations and other contractual activities.","Arts. B5.3, B5.51 - B5.53","20 (middle), 22 (top)",,Obligations de reporting et autres méthodes de contrôle de la conformité//Reporting Requirements and other methods of monitoring compliance,"B & V Timber Company consents to the Government or a designated representative conducting reasonable inspections of the contract area and premises, as well as other offices of B & V Timber Company, to confirm compliance with this contract and applicable laws. B & V Timber Company shall keep records to demonstrate compliance with the contract during the duration of the contract and for 5 years after the contract terminates. It shall provide a written report within 90 days after completing operations under each annual operation plan, and keep the contracting officer informed as to its operations and other contractual activities.--Arts. B5.3, B5.51 - B5.53"
Clause de hardship ou force majeure,Hardship clause or force majeure,"Force majeure means any unforeseen cause beyond the reasonable control of the parties that prevents the parties from performing contractual duties for 15 consecutive days or more. Force majeure includes, among other things, acts of God and other natural disasters, war, riot, epidemic, expropriation of facilities or goods, and unforeseen restrictions on trade; it does not include the wet season. Failure by either party to fulfill terms and conditions of the contract as a result of force majeure, other than B & V Timber Company's monetary obligations that accrued before force majeure began, is not a breach of the contract. Any party that fails to perform obligations as a result of force majeure shall take all reasonable steps to make good and resume compliance with those obligations.",Art. B8.5,33 (top),,Clause de hardship ou force majeure//Hardship clause or force majeure,"Force majeure means any unforeseen cause beyond the reasonable control of the parties that prevents the parties from performing contractual duties for 15 consecutive days or more. Force majeure includes, among other things, acts of God and other natural disasters, war, riot, epidemic, expropriation of facilities or goods, and unforeseen restrictions on trade; it does not include the wet season. Failure by either party to fulfill terms and conditions of the contract as a result of force majeure, other than B & V Timber Company's monetary obligations that accrued before force majeure began, is not a breach of the contract. Any party that fails to perform obligations as a result of force majeure shall take all reasonable steps to make good and resume compliance with those obligations.--Art. B8.5"
Expropriation,Expropriation / nationalization,,,,,Expropriation//Expropriation / nationalization,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
III. Notes sur le document,III. Document notes,,,,,III. Notes sur le document//III. Document notes,
Pages Manquantes de la copie,Pages missing from copy,,,,,Pages Manquantes de la copie//Pages missing from copy,
Annexes Manquantes de la copie,Annexes missing from copy,,,,,Annexes Manquantes de la copie//Annexes missing from copy,
