TEMPLATE OIL/GAS/MINING/LAND -   RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Annulation / Résiliation ,Cancellation / termination,"If Global Agricultural Development (Cambodia) faces a situation beyond its control, it has the right to withdraw from the whole project or part of the project, provided it has received approval for the withdrawal from the Ministry of Agriculture, Forestry and Fisheries. If Global Agricultural Development (Cambodia) withdraws without approval, it shall be held responsible according to the Investment Law of the Kingdom of Cambodia. If Global Agricultural Development (Cambodia) fails to use its best effort to implement the activities set out in the agreement within 1 year starting from the completion of the survey specified in article 1.4, the Ministry of Agriculture, Forestry and Fisheries shall have the right to terminate the agreement unconditionally and without compensation for damages. The deposit paid by Global Agricultural Development (Cambodia) will also become State property. ",Art. 10,5 (middle),,Annulation / Résiliation //Cancellation / termination,"If Global Agricultural Development (Cambodia) faces a situation beyond its control, it has the right to withdraw from the whole project or part of the project, provided it has received approval for the withdrawal from the Ministry of Agriculture, Forestry and Fisheries. If Global Agricultural Development (Cambodia) withdraws without approval, it shall be held responsible according to the Investment Law of the Kingdom of Cambodia. If Global Agricultural Development (Cambodia) fails to use its best effort to implement the activities set out in the agreement within 1 year starting from the completion of the survey specified in article 1.4, the Ministry of Agriculture, Forestry and Fisheries shall have the right to terminate the agreement unconditionally and without compensation for damages. The deposit paid by Global Agricultural Development (Cambodia) will also become State property. --Art. 10"
Indemnisation,Indemnification,,,,,Indemnisation//Indemnification,
Confidentialité,Confidentiality,,,,,Confidentialité//Confidentiality,
Langue,Language,ENG,Art. 17,6 (bottom),Also in Khmer,Langue//Language,ENG--Art. 17
Obligations de reporting et autres méthodes de contrôle de la conformité,Reporting Requirements and other methods of monitoring compliance,"The Ministry of Agriculture, Forestry and Fisheries has the right and obligation to monitor the implementation of the agreement, and the technical work and business production program of Global Agricultural Development (Cambodia)",Arts. 6.3,4 (top),,Obligations de reporting et autres méthodes de contrôle de la conformité//Reporting Requirements and other methods of monitoring compliance,"The Ministry of Agriculture, Forestry and Fisheries has the right and obligation to monitor the implementation of the agreement, and the technical work and business production program of Global Agricultural Development (Cambodia)--Arts. 6.3"
Clause de hardship ou force majeure,Hardship clause or force majeure,"""Force majeure"" refers to fire, flood, storm, war, earthquake, civil unrest, insurgency, strike, explosion, epidemic and other events or circumstances beyond the control of the parties. If Global Agricultural Development (Cambodia) is not able to perform its duties in part or in whole pursuant to the terms and conditions of this agreement due to force majeure, it shall notify the Ministry of Agriculture, Forestry and Fisheries in writing, specifying the reasons and its obligations shall be temporarily suspended during this period. ",Art. 15,6 (middle),,Clause de hardship ou force majeure//Hardship clause or force majeure,"""Force majeure"" refers to fire, flood, storm, war, earthquake, civil unrest, insurgency, strike, explosion, epidemic and other events or circumstances beyond the control of the parties. If Global Agricultural Development (Cambodia) is not able to perform its duties in part or in whole pursuant to the terms and conditions of this agreement due to force majeure, it shall notify the Ministry of Agriculture, Forestry and Fisheries in writing, specifying the reasons and its obligations shall be temporarily suspended during this period. --Art. 15"
Expropriation,Expropriation / nationalization,,,,,Expropriation//Expropriation / nationalization,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
III. Notes sur le document,III. Document notes,,,,,III. Notes sur le document//III. Document notes,
Pages Manquantes de la copie,Pages missing from  copy,,,,,Pages Manquantes de la copie//Pages missing from  copy,
Annexes Manquantes de la copie,Annexes missing from copy,Map of location; Record of the study and evaluation on the requet of the concession land of the Global Agricultural Development (Cambodia) Co.; Ltd dated 13 January 2006,Art. 1,1 (bottom),,Annexes Manquantes de la copie//Annexes missing from copy,Map of location; Record of the study and evaluation on the requet of the concession land of the Global Agricultural Development (Cambodia) Co.; Ltd dated 13 January 2006--Art. 1
