TEMPLATE OIL/GAS/MINING/LAND -   RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Propriété d’infrastructure,Ownership of infrastructure,"At the end of the Term, Buchanan Renewables (Monrovia) Power will sell to the Government, and the Government will purchase from Buchanan Renewables (Monrovia) Power, the Complex for a purchase price of one Liberian Dollar and Buchanan Renewables (Monrovia) Power shall transfer the Complex to the Government",Art. 3.2,8 (middle),,Propriété d’infrastructure//Ownership of infrastructure,"At the end of the Term, Buchanan Renewables (Monrovia) Power will sell to the Government, and the Government will purchase from Buchanan Renewables (Monrovia) Power, the Complex for a purchase price of one Liberian Dollar and Buchanan Renewables (Monrovia) Power shall transfer the Complex to the Government--Art. 3.2"
Modes d'audit à l'égard des dispositions opérationnelles,Audit mechanisms - operational obligations,,,,,Modes d'audit à l'égard des dispositions opérationnelles//Audit mechanisms - operational obligations,
Activité de beneficiation/ valeur ajoutée,Value addition/downstream activities,,,,,Activité de beneficiation/ valeur ajoutée//Value addition/downstream activities,
Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession,Contracting party's permitted use of public or private land outside concession area,,,,,Autorisation pour utiliser les terres publique ou privées à l'extérieur de la zone de concession//Contracting party's permitted use of public or private land outside concession area,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
6. Dispositions diverses,6. Miscellaneous provisions,,,,,6. Dispositions diverses//6. Miscellaneous provisions,
Loi applicable en cas des différends,Governing law in case of dispute,"Laws of the state of New York, United States of America",Art. 19.1,47 (top),,Loi applicable en cas des différends//Governing law in case of dispute,"Laws of the state of New York, United States of America--Art. 19.1"
Arbitrage et règlement des différends,Arbitration and dispute resolution,"Any dispute or difference arising out of or in connection with the contract between the parties is to be settled by arbitration in accordance with the ICSID Rules of the Centre established by the Convention. The venue of the arbitration will be Washington, D.C. with a panel of three arbitrators; one appointed by the Government, another by Buchanan Renewables (Monrovia) Power, and the third by the Secretary-General of the Centre. The costs of the proceedings will be assessed between the parties by the tribunal.",Art. 19.2,47 (top),,Arbitrage et règlement des différends//Arbitration and dispute resolution,"Any dispute or difference arising out of or in connection with the contract between the parties is to be settled by arbitration in accordance with the ICSID Rules of the Centre established by the Convention. The venue of the arbitration will be Washington, D.C. with a panel of three arbitrators; one appointed by the Government, another by Buchanan Renewables (Monrovia) Power, and the third by the Secretary-General of the Centre. The costs of the proceedings will be assessed between the parties by the tribunal.--Art. 19.2"
Clause de stabilisation,Stabilization clause,,,,,Clause de stabilisation//Stabilization clause,
Cession / transfert,Assignment / transfer,"The contract may not be assigned by either party other than by mutual agreement between the parties in writing. However, Buchanan Renewables (Monrovia) Power may, upon prior written notice to the Government, assign all or part of its right, title, and interest in the contract to the Lenders.",Art. 13.1,30 (top),,Cession / transfert//Assignment / transfer,"The contract may not be assigned by either party other than by mutual agreement between the parties in writing. However, Buchanan Renewables (Monrovia) Power may, upon prior written notice to the Government, assign all or part of its right, title, and interest in the contract to the Lenders.--Art. 13.1"
Annulation / Résiliation ,Cancellation / termination,"Termination may occur for non-financial closing, default by Buchanan Renewables (Monrovia) Power (including commencing proceedings or its bankruptcy), and by default by the Government (including expropriation, procurement, dissolution of LEC, and a Liberian Political Event)",Arts. 17.1 - 17.2,38 (top),,Annulation / Résiliation //Cancellation / termination,"Termination may occur for non-financial closing, default by Buchanan Renewables (Monrovia) Power (including commencing proceedings or its bankruptcy), and by default by the Government (including expropriation, procurement, dissolution of LEC, and a Liberian Political Event)--Arts. 17.1 - 17.2"
Indemnisation,Indemnification,,,,,Indemnisation//Indemnification,
Confidentialité,Confidentiality,,,,,Confidentialité//Confidentiality,
Langue,Language,ENG,,,,Langue//Language,ENG
Obligations de reporting et autres méthodes de contrôle de la conformité,Reporting Requirements and other methods of monitoring compliance,,,,,Obligations de reporting et autres méthodes de contrôle de la conformité//Reporting Requirements and other methods of monitoring compliance,
Clause de hardship ou force majeure,Hardship clause or force majeure,"A ""Force Majeure Event"" is an event or circumstance (or combination of the two) that is beyond the reasonable control of a party and which materially adversely affects the performance by that party of its obligations under the contract, provided it could not be prevented, overcome, or remedied by the affected party through the exercise of diligence and reasonable care. The Government is to use all reasonable efforts to cause the Liberia Electric Corporation to comply with its payment obligations under Arts. 13.5(a) and 13.5(b) of the Power Purchase Agreement, provided that it will have no obligation under this contract to make any payment in respect of such obligations. If a casualty event results in material damage to the Complex, Buchanan Renewables (Monrovia) Power is to deliver a written statement to the Government within 60 days, estimating the cost of restoration and a preliminary schedule for the completion of the restoration, or otherwise stating that the restoration is not feasible.","Arts. 15.1, 20.1, 20.3","32 (top), 49 (top)",,Clause de hardship ou force majeure//Hardship clause or force majeure,"A ""Force Majeure Event"" is an event or circumstance (or combination of the two) that is beyond the reasonable control of a party and which materially adversely affects the performance by that party of its obligations under the contract, provided it could not be prevented, overcome, or remedied by the affected party through the exercise of diligence and reasonable care. The Government is to use all reasonable efforts to cause the Liberia Electric Corporation to comply with its payment obligations under Arts. 13.5(a) and 13.5(b) of the Power Purchase Agreement, provided that it will have no obligation under this contract to make any payment in respect of such obligations. If a casualty event results in material damage to the Complex, Buchanan Renewables (Monrovia) Power is to deliver a written statement to the Government within 60 days, estimating the cost of restoration and a preliminary schedule for the completion of the restoration, or otherwise stating that the restoration is not feasible.--Arts. 15.1, 20.1, 20.3"
Expropriation,Expropriation / nationalization,"The Government must not expropriate, compulsorily acquire (except pursuant to the contract), nationalize, or otherwise compulsorily procure any Ordinary Share Capital or any other asset of Buchanan Renewables (Monrovia) Power reasonably required for the Project or the performance of its obligations under the contract, the Power Purchase Agreement, or other documents comprising the Security Package",Art. 14.2,31 (middle),,Expropriation//Expropriation / nationalization,"The Government must not expropriate, compulsorily acquire (except pursuant to the contract), nationalize, or otherwise compulsorily procure any Ordinary Share Capital or any other asset of Buchanan Renewables (Monrovia) Power reasonably required for the Project or the performance of its obligations under the contract, the Power Purchase Agreement, or other documents comprising the Security Package--31 (middle)"
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
III. Notes sur le document,III. Document notes,,,,,III. Notes sur le document//III. Document notes,
Pages Manquantes de la copie,Pages missing from  copy,,,,,Pages Manquantes de la copie//Pages missing from  copy,
Annexes Manquantes de la copie,Annexes missing from copy,Exhibit A is missing from copy,Table of contents,5 (top),,Annexes Manquantes de la copie//Annexes missing from copy,Exhibit A is missing from copy--Table of contents
